\N,,,,,
\N,ITEK,Inotek Pharmaceuticals Corporation,2015,Health Care,Major Pharmaceuticals
\N,INOV,"Inovalon Holdings, Inc.",2015,Technology,EDP Services
\N,INO,"Inovio Pharmaceuticals, Inc.",n/a,Health Care,Medical/Dental Instruments
\N,INSG,Inseego Corp.,n/a,Consumer Durables,Telecommunications Equipment
\N,NSIT,"Insight Enterprises, Inc.",1995,Consumer Services,Catalog/Specialty Distribution
\N,ISIG,"Insignia Systems, Inc.",1991,Consumer Services,Advertising
\N,INSM,"Insmed, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,INSE,"Inspired Entertainment, Inc.",2014,Technology,Computer Software: Prepackaged Software
\N,INSEW,"Inspired Entertainment, Inc.",2014,Technology,Computer Software: Prepackaged Software
\N,IIIN,"Insteel Industries, Inc.",n/a,Capital Goods,Steel/Iron Ore
\N,PODD,Insulet Corporation,2007,Health Care,Medical/Dental Instruments
\N,INSY,"Insys Therapeutics, Inc.",2013,Health Care,Major Pharmaceuticals
\N,NTEC,Intec Pharma Ltd.,2015,Health Care,Major Pharmaceuticals
\N,IART,Integra LifeSciences Holdings Corporation,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments
\N,IDTI,"Integrated Device Technology, Inc.",1984,Technology,Semiconductors
\N,INTC,Intel Corporation,n/a,Technology,Semiconductors
\N,IQNT,"Inteliquent, Inc.",n/a,Public Utilities,Telecommunications Equipment
\N,NTLA,"Intellia Therapeutics, Inc.",2016,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
\N,IPCI,Intellipharmaceutics International Inc.,n/a,Health Care,Major Pharmaceuticals
\N,IPAR,"Inter Parfums, Inc.",n/a,Consumer Non-Durables,Package Goods/Cosmetics
\N,IBKR,"Interactive Brokers Group, Inc.",n/a,Finance,Investment Bankers/Brokers/Service
\N,ICPT,"Intercept Pharmaceuticals, Inc.",2012,Health Care,Major Pharmaceuticals
\N,IDCC,"InterDigital, Inc.",n/a,Miscellaneous,Multi-Sector Companies
\N,TILE,"Interface, Inc.",n/a,Consumer Durables,Home Furnishings
\N,LINK,"Interlink Electronics, Inc.",n/a,Technology,Computer peripheral equipment
\N,IMI,"Intermolecular, Inc.",2011,Technology,Semiconductors
\N,INAP,Internap Corporation,1999,Technology,"Computer Software: Programming, Data Processing"
\N,IBOC,International Bancshares Corporation,n/a,Finance,Major Banks
\N,ISCA,International Speedway Corporation,1996,Consumer Services,Services-Misc. Amusement & Recreation
\N,IGLD,Internet Gold Golden Lines Ltd.,1999,Public Utilities,Telecommunications Equipment
\N,IIJI,"Internet Initiative Japan, Inc.",n/a,Technology,"Computer Software: Programming, Data Processing"
\N,IDXG,"Interpace Diagnostics Group, Inc.",n/a,Health Care,Medical/Dental Instruments
\N,XENT,"Intersect ENT, Inc.",2014,Health Care,Medical/Dental Instruments
\N,INTX,"Intersections, Inc.",2004,Technology,EDP Services
\N,ISIL,Intersil Corporation,2000,Technology,Semiconductors
\N,IVAC,"Intevac, Inc.",1995,Technology,Industrial Machinery/Components
\N,INTL,INTL FCStone Inc.,n/a,Finance,Investment Bankers/Brokers/Service
\N,ITCI,Intra-Cellular Therapies Inc.,n/a,Health Care,Major Pharmaceuticals
\N,IIN,IntriCon Corporation,n/a,Capital Goods,Electrical Products
\N,INTU,Intuit Inc.,1993,Technology,Computer Software: Prepackaged Software
\N,ISRG,"Intuitive Surgical, Inc.",2000,Health Care,Industrial Specialties
\N,INVT,"Inventergy Global, Inc.",n/a,Public Utilities,Telecommunications Equipment
\N,SNAK,"Inventure Foods, Inc.",1996,Consumer Non-Durables,Packaged Foods
\N,ISTR,Investar Holding Corporation,2014,Finance,Major Banks
\N,ISBC,"Investors Bancorp, Inc.",n/a,Finance,Major Banks
\N,ITIC,Investors Title Company,n/a,Finance,Specialty Insurers
\N,NVIV,InVivo Therapeutics Holdings Corp.,n/a,Health Care,Medical/Dental Instruments
\N,IVTY,"Invuity, Inc.",2015,Health Care,Medical/Dental Instruments
\N,IONS,"Ionis Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,IPAS,iPass Inc.,2003,Technology,EDP Services
\N,DTYS,iPath US Treasury 10-year Bear ETN,n/a,Finance,Commercial Banks
\N,DTYL,iPath US Treasury 10-year Bull ETN,n/a,Finance,Commercial Banks
\N,DTUS,iPath US Treasury 2-year Bear ETN,n/a,Finance,Commercial Banks
\N,DTUL,iPath US Treasury 2-year Bull ETN,n/a,Finance,Commercial Banks
\N,DFVS,iPath US Treasury 5-year Bear Exchange Traded Note,n/a,Finance,Commercial Banks
\N,DFVL,iPath US Treasury 5-year Bull ETN,n/a,Finance,Commercial Banks
\N,FLAT,iPath US Treasury Flattener ETN,n/a,Finance,Commercial Banks
\N,DLBS,iPath US Treasury Long Bond Bear ETN,n/a,Finance,Commercial Banks
\N,DLBL,iPath US Treasury Long Bond Bull ETN,n/a,Finance,Commercial Banks
\N,STPP,iPath US Treasury Steepener ETN,n/a,Finance,Commercial Banks
\N,IPGP,IPG Photonics Corporation,2006,Technology,Semiconductors
\N,IRMD,iRadimed Corporation,2014,Health Care,Medical/Dental Instruments
\N,IRTC,"iRhythm Technologies, Inc.",2016,Health Care,Medical/Dental Instruments
\N,IRIX,IRIDEX Corporation,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
\N,IRDM,Iridium Communications Inc,n/a,Consumer Durables,Telecommunications Equipment
\N,IRDMB,Iridium Communications Inc,n/a,Consumer Durables,Telecommunications Equipment
\N,IRBT,iRobot Corporation,2005,Consumer Durables,Consumer Electronics/Appliances
\N,IRWD,"Ironwood Pharmaceuticals, Inc.",2010,Health Care,Major Pharmaceuticals
\N,IRCP,IRSA Propiedades Comerciales S.A.,n/a,Consumer Services,Building operators
\N,PMPT,iSectors Post-MPT Growth ETF,n/a,n/a,n/a
\N,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,n/a,n/a,n/a
\N,TLT,iShares 20+ Year Treasury Bond ETF,n/a,n/a,n/a
\N,AIA,iShares Asia 50 ETF,n/a,n/a,n/a
\N,COMT,iShares Commodities Select Strategy ETF,n/a,n/a,n/a
\N,IXUS,iShares Core MSCI Total International Stock ETF,n/a,n/a,n/a
\N,FALN,iShares Fallen Angels USD Bond ETF,n/a,n/a,n/a
\N,IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,n/a,n/a,n/a
\N,IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,n/a,n/a,n/a
\N,IGF,iShares Global Infrastructure ETF,n/a,n/a,n/a
\N,GNMA,iShares GNMA Bond ETF,n/a,n/a,n/a
\N,HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,n/a,n/a,n/a
\N,JKI,iShares Morningstar Mid-Cap ETF,n/a,n/a,n/a
\N,ACWX,iShares MSCI ACWI ex US Index Fund,n/a,n/a,n/a
\N,ACWI,iShares MSCI ACWI Index Fund,n/a,n/a,n/a
\N,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,n/a,n/a,n/a
\N,EWZS,iShares MSCI Brazil Small-Cap ETF,n/a,n/a,n/a
\N,MCHI,iShares MSCI China ETF,n/a,n/a,n/a
\N,ESGD,iShares MSCI EAFE ESG Optimized ETF,n/a,n/a,n/a
\N,SCZ,iShares MSCI EAFE Small-Cap ETF,n/a,n/a,n/a
\N,ESGE,iShares MSCI EM ESG Optimized ETF,n/a,n/a,n/a
\N,EEMA,iShares MSCI Emerging Markets Asia Index Fund,n/a,n/a,n/a
\N,EUFN,iShares MSCI Europe Financials Sector Index Fund,n/a,n/a,n/a
\N,IEUS,iShares MSCI Europe Small-Cap ETF,n/a,n/a,n/a
\N,MPCT,iShares MSCI Global Impact ETF,n/a,n/a,n/a
\N,ENZL,iShares MSCI New Zealand Capped ETF,n/a,n/a,n/a
\N,QAT,iShares MSCI Qatar Capped ETF,n/a,n/a,n/a
\N,UAE,iShares MSCI UAE Capped ETF,n/a,n/a,n/a
\N,ESGU,iShares MSCI USA ESG Optimized ETF,n/a,n/a,n/a
\N,IBB,iShares Nasdaq Biotechnology Index Fund,n/a,n/a,n/a
\N,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,n/a,n/a,n/a
\N,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,n/a,n/a,n/a
\N,ICLN,iShares S&P Global Clean Energy Index Fund,n/a,n/a,n/a
\N,WOOD,iShares S&P Global Timber & Forestry Index Fund,n/a,n/a,n/a
\N,INDY,iShares S&P India Nifty 50 Index Fund,n/a,n/a,n/a
\N,ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,n/a,n/a,n/a
\N,IGOV,iShares S&P/Citigroup International Treasury Bond Fund,n/a,n/a,n/a
\N,ISLE,"Isle of Capri Casinos, Inc.",n/a,Consumer Services,Hotels/Resorts
\N,ISRL,"Isramco, Inc.",1983,Energy,Oil & Gas Production
\N,ITI,"Iteris, Inc.",n/a,Consumer Durables,Telecommunications Equipment
\N,ITRI,"Itron, Inc.",1993,Capital Goods,Electrical Products
\N,ITRN,Ituran Location and Control Ltd.,2005,Consumer Non-Durables,Electronic Components
\N,ITUS,ITUS Corporation,n/a,Miscellaneous,Multi-Sector Companies
\N,IVENC,Ivy NextShares,n/a,n/a,n/a
\N,IVFGC,Ivy NextShares,n/a,n/a,n/a
\N,IVFVC,Ivy NextShares,n/a,n/a,n/a
\N,XXIA,Ixia,2000,Capital Goods,Electrical Products
\N,IXYS,IXYS Corporation,n/a,Technology,Semiconductors
\N,IZEA,IZEA Inc.,n/a,Consumer Services,Advertising
\N,JJSF,J & J Snack Foods Corp.,1986,Consumer Non-Durables,Specialty Foods
\N,MAYS,"J. W. Mays, Inc.",n/a,Consumer Services,Building operators
\N,JBHT,"J.B. Hunt Transport Services, Inc.",n/a,Transportation,Trucking Freight/Courier Services
\N,JCOM,"j2 Global, Inc.",1999,Technology,Telecommunications Equipment
\N,JASO,"JA Solar Holdings, Co., Ltd.",2007,Technology,Semiconductors
\N,JKHY,"Jack Henry & Associates, Inc.",1985,Technology,EDP Services
\N,JACK,Jack In The Box Inc.,n/a,Consumer Services,Restaurants
\N,JXSB,Jacksonville Bancorp Inc.,n/a,Finance,Savings Institutions
\N,JAGX,"Jaguar Animal Health, Inc.",2015,Health Care,Major Pharmaceuticals
\N,JAKK,"JAKKS Pacific, Inc.",1996,Consumer Non-Durables,Recreational Products/Toys
\N,JMBA,"Jamba, Inc.",n/a,Consumer Services,Restaurants
\N,JRVR,"James River Group Holdings, Ltd.",2014,Finance,Property-Casualty Insurers
\N,SGQI,Janus SG Global Quality Income ETF,n/a,n/a,n/a
\N,JSML,Janus Small Cap Growth Alpha ETF,n/a,n/a,n/a
\N,JSMD,Janus Small/Mid Cap Growth Alpha ETF,n/a,n/a,n/a
\N,JASN,"Jason Industries, Inc.",2013,Consumer Durables,Miscellaneous manufacturing industries
\N,JASNW,"Jason Industries, Inc.",2013,Consumer Durables,Miscellaneous manufacturing industries
\N,JAZZ,Jazz Pharmaceuticals plc,2007,Health Care,Major Pharmaceuticals
\N,JD,"JD.com, Inc.",2014,Consumer Services,Other Specialty Stores
\N,JSYN,Jensyn Acquistion Corp.,2016,Finance,Business Services
\N,JSYNR,Jensyn Acquistion Corp.,2016,Finance,Business Services
\N,JSYNU,Jensyn Acquistion Corp.,2016,Finance,Business Services
\N,JSYNW,Jensyn Acquistion Corp.,2016,Finance,Business Services
\N,JBLU,JetBlue Airways Corporation,2002,Transportation,Air Freight/Delivery Services
\N,JTPY,JetPay Corporation,2011,Finance,Business Services
\N,JCTCF,Jewett-Cameron Trading Company,n/a,Consumer Services,RETAIL: Building Materials
\N,JIVE,"Jive Software, Inc.",2011,Technology,EDP Services
\N,WYIG,JM Global Holding Company,2015,Finance,Business Services
\N,WYIGU,JM Global Holding Company,2015,Finance,Business Services
\N,WYIGW,JM Global Holding Company,2015,Finance,Business Services
\N,JMU,JMU Limited,2015,Technology,EDP Services
\N,JBSS,"John B. Sanfilippo & Son, Inc.",1991,Consumer Non-Durables,Specialty Foods
\N,JOUT,Johnson Outdoors Inc.,n/a,Consumer Non-Durables,Recreational Products/Toys
\N,JNCE,"Jounce Therapeutics, Inc.",n/a,n/a,n/a
\N,JNP,"Juniper Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,JUNO,"Juno Therapeutics, Inc.",2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
\N,KTWO,"K2M Group Holdings, Inc.",2014,Health Care,Medical/Dental Instruments
\N,KALU,Kaiser Aluminum Corporation,n/a,Capital Goods,Metal Fabrications
\N,KALV,"KalVista Pharmaceuticals, Inc.",2015,Health Care,Major Pharmaceuticals
\N,KMDA,Kamada Ltd.,2013,Health Care,Major Pharmaceuticals
\N,KNDI,"Kandi Technologies Group, Inc.",n/a,Capital Goods,Auto Manufacturing
\N,KPTI,Karyopharm Therapeutics Inc.,2013,Health Care,Major Pharmaceuticals
\N,KBSF,KBS Fashion Group Limited,2013,Consumer Non-Durables,Apparel
\N,KCAP,"KCAP Financial, Inc.",2006,n/a,n/a
\N,KRNY,Kearny Financial,n/a,Finance,Savings Institutions
\N,KELYA,"Kelly Services, Inc.",n/a,Technology,Professional Services
\N,KELYB,"Kelly Services, Inc.",n/a,Technology,Professional Services
\N,KMPH,"KemPharm, Inc.",2015,Health Care,Major Pharmaceuticals
\N,KFFB,Kentucky First Federal Bancorp,n/a,Finance,Savings Institutions
\N,KERX,"Keryx Biopharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,KEQU,Kewaunee Scientific Corporation,n/a,Capital Goods,Medical Specialities
\N,KTEC,"Key Technology, Inc.",1993,Technology,Industrial Machinery/Components
\N,KTCC,Key Tronic Corporation,1983,Technology,Computer peripheral equipment
\N,KFRC,"Kforce, Inc.",1995,Technology,Professional Services
\N,KE,"Kimball Electronics, Inc.",n/a,Technology,Electrical Products
\N,KBAL,"Kimball International, Inc.",n/a,Consumer Durables,Home Furnishings
\N,KIN,"Kindred Biosciences, Inc.",2013,Health Care,Major Pharmaceuticals
\N,KGJI,Kingold Jewelry Inc.,n/a,Miscellaneous,Business Services
\N,KINS,"Kingstone Companies, Inc",n/a,Finance,Property-Casualty Insurers
\N,KONE,Kingtone Wirelessinfo Solution Holding Ltd,2010,Technology,EDP Services
\N,KNSL,"Kinsale Capital Group, Inc.",2016,Finance,Property-Casualty Insurers
\N,KIRK,"Kirkland&#39;s, Inc.",2002,Consumer Services,Other Specialty Stores
\N,KITE,"Kite Pharma, Inc.",2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
\N,KTOV,Kitov Pharmaceuticals Holdings Ltd.,2015,Health Care,Major Pharmaceuticals
\N,KTOVW,Kitov Pharmaceuticals Holdings Ltd.,2015,Health Care,Major Pharmaceuticals
\N,KLAC,KLA-Tencor Corporation,1980,Capital Goods,Electronic Components
\N,KLRE,KLR Energy Acquisition Corp.,2016,Finance,Business Services
\N,KLREU,KLR Energy Acquisition Corp.,2016,Finance,Business Services
\N,KLREW,KLR Energy Acquisition Corp.,2016,Finance,Business Services
\N,KLXI,KLX Inc.,n/a,Capital Goods,Aerospace
\N,KONA,"Kona Grill, Inc.",2005,Consumer Services,Restaurants
\N,KZ,KongZhong Corporation,n/a,Technology,Telecommunications Equipment
\N,KOPN,Kopin Corporation,1992,Technology,Semiconductors
\N,KRNT,Kornit Digital Ltd.,2015,Capital Goods,Industrial Machinery/Components
\N,KOSS,Koss Corporation,n/a,Consumer Non-Durables,Consumer Electronics/Appliances
\N,KWEB,KraneShares CSI China Internet ETF,n/a,n/a,n/a
\N,KTOS,"Kratos Defense & Security Solutions, Inc.",n/a,Capital Goods,Military/Government/Technical
\N,KLIC,"Kulicke and Soffa Industries, Inc.",n/a,Technology,Semiconductors
\N,KURA,"Kura Oncology, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,KVHI,"KVH Industries, Inc.",1996,Technology,Radio And Television Broadcasting And Communications Equipment
\N,FSTR,L.B. Foster Company,n/a,Basic Industries,Metal Fabrications
\N,LJPC,La Jolla Pharmaceutical Company,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
\N,LSBK,"Lake Shore Bancorp, Inc.",n/a,Finance,Savings Institutions
\N,LBAI,"Lakeland Bancorp, Inc.",n/a,Finance,Major Banks
\N,LKFN,Lakeland Financial Corporation,n/a,Finance,Major Banks
\N,LAKE,"Lakeland Industries, Inc.",1986,Health Care,Industrial Specialties
\N,LRCX,Lam Research Corporation,1984,Technology,Industrial Machinery/Components
\N,LAMR,Lamar Advertising Company,1996,Consumer Services,Real Estate Investment Trusts
\N,LANC,Lancaster Colony Corporation,n/a,Consumer Non-Durables,Packaged Foods
\N,LCA,"Landcadia Holdings, Inc.",2016,Finance,Business Services
\N,LCAHU,"Landcadia Holdings, Inc.",2016,Finance,Business Services
\N,LCAHW,"Landcadia Holdings, Inc.",2016,Finance,Business Services
\N,LNDC,Landec Corporation,1996,Basic Industries,Major Chemicals
\N,LARK,Landmark Bancorp Inc.,n/a,Finance,Major Banks
\N,LMRK,Landmark Infrastructure Partners LP,2014,Consumer Services,Real Estate
\N,LMRKO,Landmark Infrastructure Partners LP,n/a,Consumer Services,Real Estate
\N,LMRKP,Landmark Infrastructure Partners LP,n/a,Consumer Services,Real Estate
\N,LE,"Lands&#39; End, Inc.",n/a,Consumer Services,Clothing/Shoe/Accessory Stores
\N,LSTR,"Landstar System, Inc.",1993,Transportation,Trucking Freight/Courier Services
\N,LNTH,"Lantheus Holdings, Inc.",2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
\N,LTRX,"Lantronix, Inc.",2000,Technology,Computer Communications Equipment
\N,LSCC,Lattice Semiconductor Corporation,n/a,Technology,Semiconductors
\N,LAWS,"Lawson Products, Inc.",n/a,Consumer Durables,Industrial Specialties
\N,LAYN,Layne Christensen Company,1992,Basic Industries,Engineering & Construction
\N,LCNB,LCNB Corporation,n/a,Finance,Major Banks
\N,LBIX,Leading Brands Inc,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
\N,LPTX,"LEAP THERAPEUTICS, INC.",n/a,n/a,n/a
\N,LGCY,Legacy Reserves LP,2007,Energy,Oil & Gas Production
\N,LGCYO,Legacy Reserves LP,n/a,Energy,Oil & Gas Production
\N,LGCYP,Legacy Reserves LP,n/a,Energy,Oil & Gas Production
\N,LTXB,"LegacyTexas Financial Group, Inc.",n/a,Finance,Savings Institutions
\N,DDBI,Legg Mason Developed EX-US Diversified Core ETF,n/a,n/a,n/a
\N,EDBI,Legg Mason Emerging Markets Diversified Core ETF,n/a,n/a,n/a
\N,INFR,Legg Mason Global Infrastructure ETF,n/a,n/a,n/a
\N,LVHD,Legg Mason Low Volatility High Dividend ETF,n/a,n/a,n/a
\N,UDBI,Legg Mason US Diversified Core ETF,n/a,n/a,n/a
\N,LMAT,"LeMaitre Vascular, Inc.",2006,Health Care,Medical/Dental Instruments
\N,TREE,"LendingTree, Inc.",n/a,Finance,Finance: Consumer Services
\N,LXRX,"Lexicon Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,LGIH,"LGI Homes, Inc.",2013,Capital Goods,Homebuilding
\N,LHCG,LHC Group,2005,Health Care,Medical/Nursing Services
\N,LLIT,Lianluo Smart Limited,n/a,Health Care,Medical/Dental Instruments
\N,LBRDA,Liberty Broadband Corporation,n/a,Consumer Services,Television Services
\N,LBRDK,Liberty Broadband Corporation,n/a,Consumer Services,Television Services
\N,LEXEA,"Liberty Expedia Holdings, Inc.",n/a,Consumer Services,Other Consumer Services
\N,LEXEB,"Liberty Expedia Holdings, Inc.",n/a,Consumer Services,Other Consumer Services
\N,LBTYA,Liberty Global plc,n/a,Consumer Services,Television Services
\N,LBTYB,Liberty Global plc,n/a,Consumer Services,Television Services
\N,LBTYK,Liberty Global plc,n/a,Consumer Services,Television Services
\N,LILA,Liberty Global plc,n/a,Consumer Services,Television Services
\N,LILAK,Liberty Global plc,n/a,Consumer Services,Television Services
\N,LVNTA,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
\N,LVNTB,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
\N,QVCA,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
\N,QVCB,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
\N,BATRA,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
\N,BATRK,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
\N,FWONA,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
\N,FWONK,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
\N,LSXMA,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
\N,LSXMB,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
\N,LSXMK,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
\N,TAX,"Liberty Tax, Inc.",n/a,Miscellaneous,Multi-Sector Companies
\N,LTRPA,"Liberty TripAdvisor Holdings, Inc.",n/a,Technology,EDP Services
\N,LTRPB,"Liberty TripAdvisor Holdings, Inc.",n/a,Technology,EDP Services
\N,LPNT,"LifePoint Health, Inc.",n/a,Health Care,Hospital/Nursing Management
\N,LCUT,"Lifetime Brands, Inc.",1991,Capital Goods,Industrial Machinery/Components
\N,LFVN,Lifevantage Corporation,n/a,Health Care,Major Pharmaceuticals
\N,LWAY,"Lifeway Foods, Inc.",n/a,Consumer Non-Durables,Packaged Foods
\N,LGND,Ligand Pharmaceuticals Incorporated,n/a,Health Care,Major Pharmaceuticals
\N,LTBR,Lightbridge Corporation,n/a,Consumer Services,Professional Services
\N,LPTH,"LightPath Technologies, Inc.",1996,Technology,Semiconductors
\N,LMB,"Limbach Holdings, Inc.",n/a,Basic Industries,Engineering & Construction
\N,LLNW,"Limelight Networks, Inc.",2007,Miscellaneous,Business Services
\N,LMNR,Limoneira Co,n/a,Consumer Non-Durables,Farming/Seeds/Milling
\N,LINC,Lincoln Educational Services Corporation,2005,Consumer Services,Other Consumer Services
\N,LECO,"Lincoln Electric Holdings, Inc.",n/a,Technology,Industrial Machinery/Components
\N,LIND,Lindblad Expeditions Holdings Inc. ,2013,Consumer Services,Transportation Services
\N,LINDW,Lindblad Expeditions Holdings Inc. ,2013,Consumer Services,Transportation Services
\N,LLTC,Linear Technology Corporation,1986,Technology,Semiconductors
\N,LBIO,"Lion Biotechnologies, Inc.",n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
\N,LIOX,"Lionbridge Technologies, Inc.",1999,Miscellaneous,Business Services
\N,LPCN,Lipocine Inc.,n/a,Health Care,Major Pharmaceuticals
\N,LQDT,"Liquidity Services, Inc.",2006,Miscellaneous,Business Services
\N,LFUS,"Littelfuse, Inc.",n/a,Consumer Durables,Electrical Products
\N,LIVN,LivaNova PLC,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
\N,LOB,"Live Oak Bancshares, Inc.",2015,Finance,Major Banks
\N,LIVE,Live Ventures Incorporated,n/a,Technology,EDP Services
\N,LPSN,"LivePerson, Inc.",2000,Technology,Computer Software: Prepackaged Software
\N,LKQ,LKQ Corporation,n/a,Consumer Services,Motor Vehicles
\N,LMFA,"LM Funding America, Inc.",2015,Finance,Finance: Consumer Services
\N,LMFAW,"LM Funding America, Inc.",2015,Finance,Finance: Consumer Services
\N,LMIA,"LMI Aerospace, Inc.",1998,Capital Goods,Military/Government/Technical
\N,LOGI,Logitech International S.A.,1997,Technology,Computer peripheral equipment
\N,LOGM,"LogMein, Inc.",2009,Technology,Computer Software: Prepackaged Software
\N,LOGMV,"LogMeIn, Inc.",n/a,Technology,Computer Software: Prepackaged Software
\N,EVAR,"Lombard Medical, Inc.",2014,Health Care,Medical/Dental Instruments
\N,CNCR,Loncar Cancer Immunotherapy ETF,n/a,n/a,n/a
\N,LONE,Lonestar Resources US Inc.,n/a,Energy,Oil & Gas Production
\N,LTEA,Long Island Iced Tea Corp.,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
\N,LORL,"Loral Space and Communications, Inc.",n/a,Technology,Radio And Television Broadcasting And Communications Equipment
\N,LOXO,"Loxo Oncology, Inc.",2014,Health Care,Major Pharmaceuticals
\N,LPLA,LPL Financial Holdings Inc.,2010,Finance,Investment Bankers/Brokers/Service
\N,LRAD,LRAD Corporation,n/a,Consumer Non-Durables,Consumer Electronics/Appliances
\N,LYTS,LSI Industries Inc.,1985,Consumer Durables,Building Products
\N,LULU,lululemon athletica inc.,2007,Consumer Non-Durables,Apparel
\N,LITE,Lumentum Holdings Inc.,n/a,Consumer Durables,Telecommunications Equipment
\N,LMNX,Luminex Corporation,2000,Health Care,Medical/Dental Instruments
\N,LMOS,Lumos Networks Corp.,n/a,Public Utilities,Telecommunications Equipment
\N,LUNA,Luna Innovations Incorporated,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch
\N,MBTF,M B T Financial Corp,n/a,Finance,Major Banks
\N,MACQ,"M I Acquisitions, Inc.",2016,Finance,Business Services
\N,MACQU,"M I Acquisitions, Inc.",2016,n/a,n/a
\N,MACQW,"M I Acquisitions, Inc.",2016,Finance,Business Services
\N,MIII,M III Acquisition Corp.,2016,Finance,Business Services
\N,MIIIU,M III Acquisition Corp.,2016,Finance,Business Services
\N,MIIIW,M III Acquisition Corp.,2016,Finance,Business Services
\N,MBVX,"MabVax Therapeutics Holdings, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,MCBC,Macatawa Bank Corporation,n/a,Finance,Major Banks
\N,MFNC,Mackinac Financial Corporation,n/a,Finance,Major Banks
\N,MTSI,"MACOM Technology Solutions Holdings, Inc.",2012,Technology,Semiconductors
\N,MGNX,"MacroGenics, Inc.",2013,Health Care,Major Pharmaceuticals
\N,MDGL,"Madrigal Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,MAGS,Magal Security Systems Ltd.,1993,Consumer Durables,Telecommunications Equipment
\N,MGLN,"Magellan Health, Inc.",n/a,Health Care,Hospital/Nursing Management
\N,MPET,Magellan Petroleum Corporation,n/a,Energy,Oil & Gas Production
\N,MGIC,Magic Software Enterprises Ltd.,1991,Technology,Computer Software: Prepackaged Software
\N,CALL,magicJack VocalTec Ltd,n/a,Public Utilities,Telecommunications Equipment
\N,MNGA,MagneGas Corporation,n/a,Technology,Industrial Machinery/Components
\N,MGYR,"Magyar Bancorp, Inc.",n/a,Finance,Savings Institutions
\N,MHLD,"Maiden Holdings, Ltd.",n/a,Finance,Property-Casualty Insurers
\N,MSFG,"MainSource Financial Group, Inc.",n/a,Finance,Major Banks
\N,MMYT,MakeMyTrip Limited,2010,Consumer Services,Transportation Services
\N,MBUU,"Malibu Boats, Inc.",2014,Capital Goods,Marine Transportation
\N,MLVF,"Malvern Bancorp, Inc.",n/a,Finance,Banks
\N,MAMS,"MAM Software Group, Inc.",n/a,Technology,Computer Software: Prepackaged Software
\N,TUSK,"Mammoth Energy Services, Inc.",2016,Energy,Oilfield Services/Equipment
\N,MANH,"Manhattan Associates, Inc.",1998,Technology,Computer Software: Prepackaged Software
\N,LOAN,"Manhattan Bridge Capital, Inc",n/a,Consumer Services,Real Estate Investment Trusts
\N,MNTX,"Manitex International, Inc.",n/a,Technology,Industrial Machinery/Components
\N,MTEX,"Mannatech, Incorporated",n/a,Consumer Durables,Specialty Chemicals
\N,MNKD,MannKind Corporation,2004,Health Care,Major Pharmaceuticals
\N,MANT,ManTech International Corporation,2002,Consumer Services,Other Consumer Services
\N,MARA,"Marathon Patent Group, Inc.",n/a,Miscellaneous,Multi-Sector Companies
\N,MCHX,"Marchex, Inc.",2004,Miscellaneous,Business Services
