1507,IIN,IntriCon Corporation,n/a,Capital Goods,Electrical Products
1508,INTU,Intuit Inc.,1993,Technology,Computer Software: Prepackaged Software
1509,ISRG,"Intuitive Surgical, Inc.",2000,Health Care,Industrial Specialties
1510,INVT,"Inventergy Global, Inc.",n/a,Public Utilities,Telecommunications Equipment
1511,SNAK,"Inventure Foods, Inc.",1996,Consumer Non-Durables,Packaged Foods
1512,ISTR,Investar Holding Corporation,2014,Finance,Major Banks
1513,ISBC,"Investors Bancorp, Inc.",n/a,Finance,Major Banks
1514,ITIC,Investors Title Company,n/a,Finance,Specialty Insurers
1515,NVIV,InVivo Therapeutics Holdings Corp.,n/a,Health Care,Medical/Dental Instruments
1516,IVTY,"Invuity, Inc.",2015,Health Care,Medical/Dental Instruments
1517,IONS,"Ionis Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
1518,IPAS,iPass Inc.,2003,Technology,EDP Services
1519,DTYS,iPath US Treasury 10-year Bear ETN,n/a,Finance,Commercial Banks
1520,DTYL,iPath US Treasury 10-year Bull ETN,n/a,Finance,Commercial Banks
1521,DTUS,iPath US Treasury 2-year Bear ETN,n/a,Finance,Commercial Banks
1522,DTUL,iPath US Treasury 2-year Bull ETN,n/a,Finance,Commercial Banks
1523,DFVS,iPath US Treasury 5-year Bear Exchange Traded Note,n/a,Finance,Commercial Banks
1524,DFVL,iPath US Treasury 5-year Bull ETN,n/a,Finance,Commercial Banks
1525,FLAT,iPath US Treasury Flattener ETN,n/a,Finance,Commercial Banks
1526,DLBS,iPath US Treasury Long Bond Bear ETN,n/a,Finance,Commercial Banks
1527,DLBL,iPath US Treasury Long Bond Bull ETN,n/a,Finance,Commercial Banks
1528,STPP,iPath US Treasury Steepener ETN,n/a,Finance,Commercial Banks
1529,IPGP,IPG Photonics Corporation,2006,Technology,Semiconductors
1530,IRMD,iRadimed Corporation,2014,Health Care,Medical/Dental Instruments
1531,IRTC,"iRhythm Technologies, Inc.",2016,Health Care,Medical/Dental Instruments
1532,IRIX,IRIDEX Corporation,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1533,IRDM,Iridium Communications Inc,n/a,Consumer Durables,Telecommunications Equipment
1534,IRDMB,Iridium Communications Inc,n/a,Consumer Durables,Telecommunications Equipment
1535,IRBT,iRobot Corporation,2005,Consumer Durables,Consumer Electronics/Appliances
1536,IRWD,"Ironwood Pharmaceuticals, Inc.",2010,Health Care,Major Pharmaceuticals
1537,IRCP,IRSA Propiedades Comerciales S.A.,n/a,Consumer Services,Building operators
1538,PMPT,iSectors Post-MPT Growth ETF,n/a,n/a,n/a
1539,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,n/a,n/a,n/a
1540,TLT,iShares 20+ Year Treasury Bond ETF,n/a,n/a,n/a
1541,AIA,iShares Asia 50 ETF,n/a,n/a,n/a
1542,COMT,iShares Commodities Select Strategy ETF,n/a,n/a,n/a
1543,IXUS,iShares Core MSCI Total International Stock ETF,n/a,n/a,n/a
1544,FALN,iShares Fallen Angels USD Bond ETF,n/a,n/a,n/a
1545,IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,n/a,n/a,n/a
1546,IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,n/a,n/a,n/a
1547,IGF,iShares Global Infrastructure ETF,n/a,n/a,n/a
1548,GNMA,iShares GNMA Bond ETF,n/a,n/a,n/a
1549,HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,n/a,n/a,n/a
1550,JKI,iShares Morningstar Mid-Cap ETF,n/a,n/a,n/a
1551,ACWX,iShares MSCI ACWI ex US Index Fund,n/a,n/a,n/a
1552,ACWI,iShares MSCI ACWI Index Fund,n/a,n/a,n/a
1553,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,n/a,n/a,n/a
1554,EWZS,iShares MSCI Brazil Small-Cap ETF,n/a,n/a,n/a
1555,MCHI,iShares MSCI China ETF,n/a,n/a,n/a
1556,ESGD,iShares MSCI EAFE ESG Optimized ETF,n/a,n/a,n/a
1557,SCZ,iShares MSCI EAFE Small-Cap ETF,n/a,n/a,n/a
1558,ESGE,iShares MSCI EM ESG Optimized ETF,n/a,n/a,n/a
1559,EEMA,iShares MSCI Emerging Markets Asia Index Fund,n/a,n/a,n/a
1560,EUFN,iShares MSCI Europe Financials Sector Index Fund,n/a,n/a,n/a
1561,IEUS,iShares MSCI Europe Small-Cap ETF,n/a,n/a,n/a
1562,MPCT,iShares MSCI Global Impact ETF,n/a,n/a,n/a
1563,ENZL,iShares MSCI New Zealand Capped ETF,n/a,n/a,n/a
1564,QAT,iShares MSCI Qatar Capped ETF,n/a,n/a,n/a
1565,UAE,iShares MSCI UAE Capped ETF,n/a,n/a,n/a
1566,ESGU,iShares MSCI USA ESG Optimized ETF,n/a,n/a,n/a
1567,IBB,iShares Nasdaq Biotechnology Index Fund,n/a,n/a,n/a
1568,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,n/a,n/a,n/a
1569,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,n/a,n/a,n/a
1570,ICLN,iShares S&P Global Clean Energy Index Fund,n/a,n/a,n/a
1571,WOOD,iShares S&P Global Timber & Forestry Index Fund,n/a,n/a,n/a
1572,INDY,iShares S&P India Nifty 50 Index Fund,n/a,n/a,n/a
1573,ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,n/a,n/a,n/a
1574,IGOV,iShares S&P/Citigroup International Treasury Bond Fund,n/a,n/a,n/a
1575,ISLE,"Isle of Capri Casinos, Inc.",n/a,Consumer Services,Hotels/Resorts
1576,ISRL,"Isramco, Inc.",1983,Energy,Oil & Gas Production
1577,ITI,"Iteris, Inc.",n/a,Consumer Durables,Telecommunications Equipment
1578,ITRI,"Itron, Inc.",1993,Capital Goods,Electrical Products
1579,ITRN,Ituran Location and Control Ltd.,2005,Consumer Non-Durables,Electronic Components
1580,ITUS,ITUS Corporation,n/a,Miscellaneous,Multi-Sector Companies
1581,IVENC,Ivy NextShares,n/a,n/a,n/a
1582,IVFGC,Ivy NextShares,n/a,n/a,n/a
1583,IVFVC,Ivy NextShares,n/a,n/a,n/a
1584,XXIA,Ixia,2000,Capital Goods,Electrical Products
1585,IXYS,IXYS Corporation,n/a,Technology,Semiconductors
1586,IZEA,IZEA Inc.,n/a,Consumer Services,Advertising
1587,JJSF,J & J Snack Foods Corp.,1986,Consumer Non-Durables,Specialty Foods
1588,MAYS,"J. W. Mays, Inc.",n/a,Consumer Services,Building operators
1589,JBHT,"J.B. Hunt Transport Services, Inc.",n/a,Transportation,Trucking Freight/Courier Services
1590,JCOM,"j2 Global, Inc.",1999,Technology,Telecommunications Equipment
1591,JASO,"JA Solar Holdings, Co., Ltd.",2007,Technology,Semiconductors
1592,JKHY,"Jack Henry & Associates, Inc.",1985,Technology,EDP Services
1593,JACK,Jack In The Box Inc.,n/a,Consumer Services,Restaurants
1594,JXSB,Jacksonville Bancorp Inc.,n/a,Finance,Savings Institutions
1595,JAGX,"Jaguar Animal Health, Inc.",2015,Health Care,Major Pharmaceuticals
1596,JAKK,"JAKKS Pacific, Inc.",1996,Consumer Non-Durables,Recreational Products/Toys
1597,JMBA,"Jamba, Inc.",n/a,Consumer Services,Restaurants
1598,JRVR,"James River Group Holdings, Ltd.",2014,Finance,Property-Casualty Insurers
1599,SGQI,Janus SG Global Quality Income ETF,n/a,n/a,n/a
1600,JSML,Janus Small Cap Growth Alpha ETF,n/a,n/a,n/a
1601,JSMD,Janus Small/Mid Cap Growth Alpha ETF,n/a,n/a,n/a
1602,JASN,"Jason Industries, Inc.",2013,Consumer Durables,Miscellaneous manufacturing industries
1603,JASNW,"Jason Industries, Inc.",2013,Consumer Durables,Miscellaneous manufacturing industries
1604,JAZZ,Jazz Pharmaceuticals plc,2007,Health Care,Major Pharmaceuticals
1605,JD,"JD.com, Inc.",2014,Consumer Services,Other Specialty Stores
1606,JSYN,Jensyn Acquistion Corp.,2016,Finance,Business Services
1607,JSYNR,Jensyn Acquistion Corp.,2016,Finance,Business Services
1608,JSYNU,Jensyn Acquistion Corp.,2016,Finance,Business Services
1609,JSYNW,Jensyn Acquistion Corp.,2016,Finance,Business Services
1610,JBLU,JetBlue Airways Corporation,2002,Transportation,Air Freight/Delivery Services
1611,JTPY,JetPay Corporation,2011,Finance,Business Services
1612,JCTCF,Jewett-Cameron Trading Company,n/a,Consumer Services,RETAIL: Building Materials
1613,JIVE,"Jive Software, Inc.",2011,Technology,EDP Services
1614,WYIG,JM Global Holding Company,2015,Finance,Business Services
1615,WYIGU,JM Global Holding Company,2015,Finance,Business Services
1616,WYIGW,JM Global Holding Company,2015,Finance,Business Services
1617,JMU,JMU Limited,2015,Technology,EDP Services
1618,JBSS,"John B. Sanfilippo & Son, Inc.",1991,Consumer Non-Durables,Specialty Foods
1619,JOUT,Johnson Outdoors Inc.,n/a,Consumer Non-Durables,Recreational Products/Toys
1620,JNCE,"Jounce Therapeutics, Inc.",n/a,n/a,n/a
1621,JNP,"Juniper Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
1622,JUNO,"Juno Therapeutics, Inc.",2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1623,KTWO,"K2M Group Holdings, Inc.",2014,Health Care,Medical/Dental Instruments
1624,KALU,Kaiser Aluminum Corporation,n/a,Capital Goods,Metal Fabrications
1625,KALV,"KalVista Pharmaceuticals, Inc.",2015,Health Care,Major Pharmaceuticals
1626,KMDA,Kamada Ltd.,2013,Health Care,Major Pharmaceuticals
1627,KNDI,"Kandi Technologies Group, Inc.",n/a,Capital Goods,Auto Manufacturing
1628,KPTI,Karyopharm Therapeutics Inc.,2013,Health Care,Major Pharmaceuticals
1629,KBSF,KBS Fashion Group Limited,2013,Consumer Non-Durables,Apparel
1630,KCAP,"KCAP Financial, Inc.",2006,n/a,n/a
1631,KRNY,Kearny Financial,n/a,Finance,Savings Institutions
1632,KELYA,"Kelly Services, Inc.",n/a,Technology,Professional Services
1633,KELYB,"Kelly Services, Inc.",n/a,Technology,Professional Services
1634,KMPH,"KemPharm, Inc.",2015,Health Care,Major Pharmaceuticals
1635,KFFB,Kentucky First Federal Bancorp,n/a,Finance,Savings Institutions
1636,KERX,"Keryx Biopharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
1637,KEQU,Kewaunee Scientific Corporation,n/a,Capital Goods,Medical Specialities
1638,KTEC,"Key Technology, Inc.",1993,Technology,Industrial Machinery/Components
1639,KTCC,Key Tronic Corporation,1983,Technology,Computer peripheral equipment
1640,KFRC,"Kforce, Inc.",1995,Technology,Professional Services
1641,KE,"Kimball Electronics, Inc.",n/a,Technology,Electrical Products
1642,KBAL,"Kimball International, Inc.",n/a,Consumer Durables,Home Furnishings
1643,KIN,"Kindred Biosciences, Inc.",2013,Health Care,Major Pharmaceuticals
1644,KGJI,Kingold Jewelry Inc.,n/a,Miscellaneous,Business Services
1645,KINS,"Kingstone Companies, Inc",n/a,Finance,Property-Casualty Insurers
1646,KONE,Kingtone Wirelessinfo Solution Holding Ltd,2010,Technology,EDP Services
1647,KNSL,"Kinsale Capital Group, Inc.",2016,Finance,Property-Casualty Insurers
1648,KIRK,"Kirkland&#39;s, Inc.",2002,Consumer Services,Other Specialty Stores
1649,KITE,"Kite Pharma, Inc.",2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1650,KTOV,Kitov Pharmaceuticals Holdings Ltd.,2015,Health Care,Major Pharmaceuticals
1651,KTOVW,Kitov Pharmaceuticals Holdings Ltd.,2015,Health Care,Major Pharmaceuticals
1652,KLAC,KLA-Tencor Corporation,1980,Capital Goods,Electronic Components
1653,KLRE,KLR Energy Acquisition Corp.,2016,Finance,Business Services
1654,KLREU,KLR Energy Acquisition Corp.,2016,Finance,Business Services
1655,KLREW,KLR Energy Acquisition Corp.,2016,Finance,Business Services
1656,KLXI,KLX Inc.,n/a,Capital Goods,Aerospace
1657,KONA,"Kona Grill, Inc.",2005,Consumer Services,Restaurants
1658,KZ,KongZhong Corporation,n/a,Technology,Telecommunications Equipment
1659,KOPN,Kopin Corporation,1992,Technology,Semiconductors
1660,KRNT,Kornit Digital Ltd.,2015,Capital Goods,Industrial Machinery/Components
1661,KOSS,Koss Corporation,n/a,Consumer Non-Durables,Consumer Electronics/Appliances
1662,KWEB,KraneShares CSI China Internet ETF,n/a,n/a,n/a
1663,KTOS,"Kratos Defense & Security Solutions, Inc.",n/a,Capital Goods,Military/Government/Technical
1664,KLIC,"Kulicke and Soffa Industries, Inc.",n/a,Technology,Semiconductors
1665,KURA,"Kura Oncology, Inc.",n/a,Health Care,Major Pharmaceuticals
1666,KVHI,"KVH Industries, Inc.",1996,Technology,Radio And Television Broadcasting And Communications Equipment
1667,FSTR,L.B. Foster Company,n/a,Basic Industries,Metal Fabrications
1668,LJPC,La Jolla Pharmaceutical Company,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1669,LSBK,"Lake Shore Bancorp, Inc.",n/a,Finance,Savings Institutions
1670,LBAI,"Lakeland Bancorp, Inc.",n/a,Finance,Major Banks
1671,LKFN,Lakeland Financial Corporation,n/a,Finance,Major Banks
1672,LAKE,"Lakeland Industries, Inc.",1986,Health Care,Industrial Specialties
1673,LRCX,Lam Research Corporation,1984,Technology,Industrial Machinery/Components
1674,LAMR,Lamar Advertising Company,1996,Consumer Services,Real Estate Investment Trusts
1675,LANC,Lancaster Colony Corporation,n/a,Consumer Non-Durables,Packaged Foods
1676,LCA,"Landcadia Holdings, Inc.",2016,Finance,Business Services
1677,LCAHU,"Landcadia Holdings, Inc.",2016,Finance,Business Services
1678,LCAHW,"Landcadia Holdings, Inc.",2016,Finance,Business Services
1679,LNDC,Landec Corporation,1996,Basic Industries,Major Chemicals
1680,LARK,Landmark Bancorp Inc.,n/a,Finance,Major Banks
1681,LMRK,Landmark Infrastructure Partners LP,2014,Consumer Services,Real Estate
1682,LMRKO,Landmark Infrastructure Partners LP,n/a,Consumer Services,Real Estate
1683,LMRKP,Landmark Infrastructure Partners LP,n/a,Consumer Services,Real Estate
1684,LE,"Lands&#39; End, Inc.",n/a,Consumer Services,Clothing/Shoe/Accessory Stores
1685,LSTR,"Landstar System, Inc.",1993,Transportation,Trucking Freight/Courier Services
1686,LNTH,"Lantheus Holdings, Inc.",2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
1687,LTRX,"Lantronix, Inc.",2000,Technology,Computer Communications Equipment
1688,LSCC,Lattice Semiconductor Corporation,n/a,Technology,Semiconductors
1689,LAWS,"Lawson Products, Inc.",n/a,Consumer Durables,Industrial Specialties
1690,LAYN,Layne Christensen Company,1992,Basic Industries,Engineering & Construction
1691,LCNB,LCNB Corporation,n/a,Finance,Major Banks
1692,LBIX,Leading Brands Inc,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
1693,LPTX,"LEAP THERAPEUTICS, INC.",n/a,n/a,n/a
1694,LGCY,Legacy Reserves LP,2007,Energy,Oil & Gas Production
1695,LGCYO,Legacy Reserves LP,n/a,Energy,Oil & Gas Production
1696,LGCYP,Legacy Reserves LP,n/a,Energy,Oil & Gas Production
1697,LTXB,"LegacyTexas Financial Group, Inc.",n/a,Finance,Savings Institutions
1698,DDBI,Legg Mason Developed EX-US Diversified Core ETF,n/a,n/a,n/a
1699,EDBI,Legg Mason Emerging Markets Diversified Core ETF,n/a,n/a,n/a
1700,INFR,Legg Mason Global Infrastructure ETF,n/a,n/a,n/a
1701,LVHD,Legg Mason Low Volatility High Dividend ETF,n/a,n/a,n/a
1702,UDBI,Legg Mason US Diversified Core ETF,n/a,n/a,n/a
1703,LMAT,"LeMaitre Vascular, Inc.",2006,Health Care,Medical/Dental Instruments
1704,TREE,"LendingTree, Inc.",n/a,Finance,Finance: Consumer Services
1705,LXRX,"Lexicon Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
1706,LGIH,"LGI Homes, Inc.",2013,Capital Goods,Homebuilding
1707,LHCG,LHC Group,2005,Health Care,Medical/Nursing Services
1708,LLIT,Lianluo Smart Limited,n/a,Health Care,Medical/Dental Instruments
1709,LBRDA,Liberty Broadband Corporation,n/a,Consumer Services,Television Services
1710,LBRDK,Liberty Broadband Corporation,n/a,Consumer Services,Television Services
1711,LEXEA,"Liberty Expedia Holdings, Inc.",n/a,Consumer Services,Other Consumer Services
1712,LEXEB,"Liberty Expedia Holdings, Inc.",n/a,Consumer Services,Other Consumer Services
1713,LBTYA,Liberty Global plc,n/a,Consumer Services,Television Services
1714,LBTYB,Liberty Global plc,n/a,Consumer Services,Television Services
1715,LBTYK,Liberty Global plc,n/a,Consumer Services,Television Services
1716,LILA,Liberty Global plc,n/a,Consumer Services,Television Services
1717,LILAK,Liberty Global plc,n/a,Consumer Services,Television Services
1718,LVNTA,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
1719,LVNTB,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
1720,QVCA,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
1721,QVCB,Liberty Interactive Corporation,n/a,Consumer Services,Catalog/Specialty Distribution
1722,BATRA,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
1723,BATRK,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
1724,FWONA,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
1725,FWONK,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
1726,LSXMA,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
1727,LSXMB,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
1728,LSXMK,Liberty Media Corporation,n/a,Consumer Services,Broadcasting
1729,TAX,"Liberty Tax, Inc.",n/a,Miscellaneous,Multi-Sector Companies
1730,LTRPA,"Liberty TripAdvisor Holdings, Inc.",n/a,Technology,EDP Services
1731,LTRPB,"Liberty TripAdvisor Holdings, Inc.",n/a,Technology,EDP Services
1732,LPNT,"LifePoint Health, Inc.",n/a,Health Care,Hospital/Nursing Management
1733,LCUT,"Lifetime Brands, Inc.",1991,Capital Goods,Industrial Machinery/Components
1734,LFVN,Lifevantage Corporation,n/a,Health Care,Major Pharmaceuticals
1735,LWAY,"Lifeway Foods, Inc.",n/a,Consumer Non-Durables,Packaged Foods
1736,LGND,Ligand Pharmaceuticals Incorporated,n/a,Health Care,Major Pharmaceuticals
1737,LTBR,Lightbridge Corporation,n/a,Consumer Services,Professional Services
1738,LPTH,"LightPath Technologies, Inc.",1996,Technology,Semiconductors
1739,LMB,"Limbach Holdings, Inc.",n/a,Basic Industries,Engineering & Construction
1740,LLNW,"Limelight Networks, Inc.",2007,Miscellaneous,Business Services
1741,LMNR,Limoneira Co,n/a,Consumer Non-Durables,Farming/Seeds/Milling
1742,LINC,Lincoln Educational Services Corporation,2005,Consumer Services,Other Consumer Services
1743,LECO,"Lincoln Electric Holdings, Inc.",n/a,Technology,Industrial Machinery/Components
1744,LIND,Lindblad Expeditions Holdings Inc. ,2013,Consumer Services,Transportation Services
1745,LINDW,Lindblad Expeditions Holdings Inc. ,2013,Consumer Services,Transportation Services
1746,LLTC,Linear Technology Corporation,1986,Technology,Semiconductors
1747,LBIO,"Lion Biotechnologies, Inc.",n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1748,LIOX,"Lionbridge Technologies, Inc.",1999,Miscellaneous,Business Services
1749,LPCN,Lipocine Inc.,n/a,Health Care,Major Pharmaceuticals
1750,LQDT,"Liquidity Services, Inc.",2006,Miscellaneous,Business Services
1751,LFUS,"Littelfuse, Inc.",n/a,Consumer Durables,Electrical Products
1752,LIVN,LivaNova PLC,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1753,LOB,"Live Oak Bancshares, Inc.",2015,Finance,Major Banks
1754,LIVE,Live Ventures Incorporated,n/a,Technology,EDP Services
1755,LPSN,"LivePerson, Inc.",2000,Technology,Computer Software: Prepackaged Software
1756,LKQ,LKQ Corporation,n/a,Consumer Services,Motor Vehicles
1757,LMFA,"LM Funding America, Inc.",2015,Finance,Finance: Consumer Services
1758,LMFAW,"LM Funding America, Inc.",2015,Finance,Finance: Consumer Services
1759,LMIA,"LMI Aerospace, Inc.",1998,Capital Goods,Military/Government/Technical
1760,LOGI,Logitech International S.A.,1997,Technology,Computer peripheral equipment
1761,LOGM,"LogMein, Inc.",2009,Technology,Computer Software: Prepackaged Software
1762,LOGMV,"LogMeIn, Inc.",n/a,Technology,Computer Software: Prepackaged Software
1763,EVAR,"Lombard Medical, Inc.",2014,Health Care,Medical/Dental Instruments
1764,CNCR,Loncar Cancer Immunotherapy ETF,n/a,n/a,n/a
1765,LONE,Lonestar Resources US Inc.,n/a,Energy,Oil & Gas Production
1766,LTEA,Long Island Iced Tea Corp.,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
1767,LORL,"Loral Space and Communications, Inc.",n/a,Technology,Radio And Television Broadcasting And Communications Equipment
1768,LOXO,"Loxo Oncology, Inc.",2014,Health Care,Major Pharmaceuticals
1769,LPLA,LPL Financial Holdings Inc.,2010,Finance,Investment Bankers/Brokers/Service
1770,LRAD,LRAD Corporation,n/a,Consumer Non-Durables,Consumer Electronics/Appliances
1771,LYTS,LSI Industries Inc.,1985,Consumer Durables,Building Products
1772,LULU,lululemon athletica inc.,2007,Consumer Non-Durables,Apparel
1773,LITE,Lumentum Holdings Inc.,n/a,Consumer Durables,Telecommunications Equipment
1774,LMNX,Luminex Corporation,2000,Health Care,Medical/Dental Instruments
1775,LMOS,Lumos Networks Corp.,n/a,Public Utilities,Telecommunications Equipment
1776,LUNA,Luna Innovations Incorporated,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch
1777,MBTF,M B T Financial Corp,n/a,Finance,Major Banks
1778,MACQ,"M I Acquisitions, Inc.",2016,Finance,Business Services
1779,MACQU,"M I Acquisitions, Inc.",2016,n/a,n/a
1780,MACQW,"M I Acquisitions, Inc.",2016,Finance,Business Services
1781,MIII,M III Acquisition Corp.,2016,Finance,Business Services
1782,MIIIU,M III Acquisition Corp.,2016,Finance,Business Services
1783,MIIIW,M III Acquisition Corp.,2016,Finance,Business Services
1784,MBVX,"MabVax Therapeutics Holdings, Inc.",n/a,Health Care,Major Pharmaceuticals
1785,MCBC,Macatawa Bank Corporation,n/a,Finance,Major Banks
1786,MFNC,Mackinac Financial Corporation,n/a,Finance,Major Banks
1787,MTSI,"MACOM Technology Solutions Holdings, Inc.",2012,Technology,Semiconductors
1788,MGNX,"MacroGenics, Inc.",2013,Health Care,Major Pharmaceuticals
1789,MDGL,"Madrigal Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
1790,MAGS,Magal Security Systems Ltd.,1993,Consumer Durables,Telecommunications Equipment
1791,MGLN,"Magellan Health, Inc.",n/a,Health Care,Hospital/Nursing Management
1792,MPET,Magellan Petroleum Corporation,n/a,Energy,Oil & Gas Production
1793,MGIC,Magic Software Enterprises Ltd.,1991,Technology,Computer Software: Prepackaged Software
1794,CALL,magicJack VocalTec Ltd,n/a,Public Utilities,Telecommunications Equipment
1795,MNGA,MagneGas Corporation,n/a,Technology,Industrial Machinery/Components
1796,MGYR,"Magyar Bancorp, Inc.",n/a,Finance,Savings Institutions
1797,MHLD,"Maiden Holdings, Ltd.",n/a,Finance,Property-Casualty Insurers
1798,MSFG,"MainSource Financial Group, Inc.",n/a,Finance,Major Banks
1799,MMYT,MakeMyTrip Limited,2010,Consumer Services,Transportation Services
1800,MBUU,"Malibu Boats, Inc.",2014,Capital Goods,Marine Transportation
1801,MLVF,"Malvern Bancorp, Inc.",n/a,Finance,Banks
1802,MAMS,"MAM Software Group, Inc.",n/a,Technology,Computer Software: Prepackaged Software
1803,TUSK,"Mammoth Energy Services, Inc.",2016,Energy,Oilfield Services/Equipment
1804,MANH,"Manhattan Associates, Inc.",1998,Technology,Computer Software: Prepackaged Software
1805,LOAN,"Manhattan Bridge Capital, Inc",n/a,Consumer Services,Real Estate Investment Trusts
1806,MNTX,"Manitex International, Inc.",n/a,Technology,Industrial Machinery/Components
1807,MTEX,"Mannatech, Incorporated",n/a,Consumer Durables,Specialty Chemicals
1808,MNKD,MannKind Corporation,2004,Health Care,Major Pharmaceuticals
1809,MANT,ManTech International Corporation,2002,Consumer Services,Other Consumer Services
1810,MARA,"Marathon Patent Group, Inc.",n/a,Miscellaneous,Multi-Sector Companies
1811,MCHX,"Marchex, Inc.",2004,Miscellaneous,Business Services
1812,MARPS,Marine Petroleum Trust,n/a,Energy,Oil & Gas Production
1813,MRNS,"Marinus Pharmaceuticals, Inc.",2014,Health Care,Major Pharmaceuticals
1814,MKTX,"MarketAxess Holdings, Inc.",2004,Finance,Investment Bankers/Brokers/Service
1815,MRLN,Marlin Business Services Corp.,2003,Finance,Major Banks
1816,MAR,Marriott International,n/a,Consumer Services,Hotels/Resorts
1817,MBII,"Marrone Bio Innovations, Inc.",2013,Basic Industries,Agricultural Chemicals
1818,MRTN,"Marten Transport, Ltd.",1986,Transportation,Trucking Freight/Courier Services
1819,MMLP,Martin Midstream Partners L.P.,2002,Energy,Oil Refining/Marketing
1820,MRVL,Marvell Technology Group Ltd.,2000,Technology,Semiconductors
1821,MASI,Masimo Corporation,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1822,MTCH,"Match Group, Inc.",2015,Technology,"Computer Software: Programming, Data Processing"
1823,MTLS,Materialise NV,2014,Technology,Computer Software: Prepackaged Software
1824,MTRX,Matrix Service Company,1990,Basic Industries,Engineering & Construction
1825,MAT,"Mattel, Inc.",n/a,Consumer Non-Durables,Recreational Products/Toys
1826,MATR,Mattersight Corporation,n/a,Technology,EDP Services
1827,MATW,Matthews International Corporation,1994,Capital Goods,Metal Fabrications
1828,MXIM,"Maxim Integrated Products, Inc.",1988,Technology,Semiconductors
1829,MXPT,"MaxPoint Interactive, Inc.",n/a,Consumer Services,Advertising
1830,MXWL,"Maxwell Technologies, Inc.",n/a,Miscellaneous,Industrial Machinery/Components
1831,MZOR,Mazor Robotics Ltd.,n/a,Health Care,Medical/Dental Instruments
1832,MBFI,MB Financial Inc.,n/a,Finance,Major Banks
1833,MBFIP,MB Financial Inc.,n/a,Finance,Major Banks
1834,MCFT,"MCBC Holdings, Inc.",2015,Capital Goods,Marine Transportation
1835,MGRC,McGrath RentCorp,1984,Technology,Diversified Commercial Services
1836,MDCA,MDC Partners Inc.,n/a,Technology,Advertising
1837,MFIN,Medallion Financial Corp.,n/a,Finance,Finance: Consumer Services
1838,MFINL,Medallion Financial Corp.,n/a,Finance,Finance: Consumer Services
1839,MTBC,"Medical Transcription Billing, Corp.",2014,Technology,Computer Software: Prepackaged Software
1840,MTBCP,"Medical Transcription Billing, Corp.",n/a,Technology,Computer Software: Prepackaged Software
1841,MNOV,"MediciNova, Inc.",n/a,Health Care,Major Pharmaceuticals
1842,MDSO,"Medidata Solutions, Inc.",2009,Technology,Computer Software: Prepackaged Software
1843,MDGS,Medigus Ltd.,n/a,Health Care,Medical/Dental Instruments
1844,MDWD,MediWound Ltd.,2014,Consumer Durables,Specialty Chemicals
1845,MDVX,Medovex Corp.,2015,Health Care,Medical/Dental Instruments
1846,MDVXW,Medovex Corp.,2015,Health Care,Medical/Dental Instruments
1847,MEDP,"Medpace Holdings, Inc.",2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch
1848,MEET,"MeetMe, Inc.",n/a,Consumer Services,Advertising
1849,MEIP,"MEI Pharma, Inc.",n/a,Health Care,Major Pharmaceuticals
1850,MPEL,Melco Crown Entertainment Limited,2006,Consumer Services,Hotels/Resorts
1851,MLNX,"Mellanox Technologies, Ltd.",2007,Technology,Semiconductors
